#2023_04_21__22_02_54
time;s_coord;start_node;obj_veh;obj_zone;nodes_list;s_list;pos_list;vel_list;a_list;psi_list;kappa_list;traj_id;clip_pos;action_id_prev;traj_id_prev;const_path_seg
1682122299.7686093;22.112524392870995;[53, 1];[];["no update since", "1682122292.2244961"];{"straight": [[[50, 4], [51, 3], [52, 2], [53, 1], [54, 0], [55, 0], [56, 0]]]};{"straight": [[0.0, 0.2366782283074145, 0.44255524183695394, 0.6484689593655483, 0.8307576168028935, 1.0130005028189575, 1.175156972168322, 1.337447870057481, 1.468667988306842]]};{"straight": [[[-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179], [-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.103137792885213, 2.885487102754085], [-3.1555009499231494, 2.7319542818812996], [-3.192422508871051, 2.6062208347124414]]]};{"straight": [[3.666083858992416, 3.6762956272371525, 3.5764807439084336, 3.487929852058358, 3.325238091546801, 3.138441502544728, 2.9745104036825167, 2.823553211020277, 2.730248213256993]]};{"straight": [[0.15839791901115885, -1.7581735204044884, -1.5189853939214006, -3.0403600064557352, -3.31259377793264, -3.0899258207227573, -2.696575770843278, -1.9745349889304675, -1.267034532768267]]};{"straight": [[2.569441155422245, 2.6271515493786572, 2.671776222184115, 2.7086872234409536, 2.7371755174645283, 2.7641225386035977, 2.7933494296375607, 2.8344436010850194, 2.880055526911989]]};{"straight": [[0.25224555023126094, 0.2355601629304395, 0.19792157337948402, 0.16055267819350746, 0.1520560873795987, 0.14363060911180253, 0.21673339999141059, 0.2897729081171816, 0.40672085991502666]]};{"straight": 1170};[-2.617001477924708, 3.901464155903937];"straight";0;[[-2.5927129659896937, 3.941712453021632], [-2.7150361577092497, 3.739011679179], [-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797]]
1682122299.830168;22.340406818077987;[54, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[50, 4], [51, 3], [52, 2], [53, 1], [54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.20587701352953947, 0.4117907310581338, 0.594079388495479, 0.7763222745115431, 0.9384787438609077, 1.1007696417500668, 1.2319897599994278, 1.3628031557629752]]};{"straight": [[[-2.7150361577092497, 3.739011679179], [-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797]]]};{"straight": [[3.6762956272371525, 3.5764807439084336, 3.468953514106713, 3.304165038359388, 3.1148614067888283, 2.947671940302188, 2.792059852012236, 2.694049079819475, 2.6268759575607348]]};{"straight": [[-1.7581735204044882, -1.8395472569944427, -3.0614408433515603, -3.333861320399924, -3.125350841457455, -2.751761380469691, -2.04883892773449, -1.3661565238761808, -0.6196994361124343]]};{"straight": [[2.6271515493786572, 2.671776222184115, 2.7086872234409536, 2.7371755174645283, 2.7641225386035977, 2.7933579811441556, 2.8344017299461406, 2.8800278580626353, 2.9412636660936906]]};{"straight": [[0.2355601629304395, 0.19792157337948402, 0.16055267819350746, 0.1520560873795987, 0.1438774456337771, 0.21660541614047588, 0.2892484726873807, 0.40746360607551174, 0.5274575548156659]]};{"straight": 1180};[-2.732950711519995, 3.7055449349894474];"straight";0;[[-2.7150361577092497, 3.739011679179], [-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604]]
1682122299.9042888;22.60625364933221;[54, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[51, 3], [52, 2], [53, 1], [54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.20591371752859433, 0.38820237496593957, 0.5704452609820037, 0.7326017303313681, 0.8948926282205272, 1.0261127464698883, 1.1569261422334356, 1.3206353421592325]]};{"straight": [[[-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[3.5764807439084336, 3.468953514106713, 3.304165038359388, 3.1148614067888283, 2.947671940302188, 2.792059852012236, 2.694049079819475, 2.6268759575607348, 2.5879676]]};{"straight": [[-1.8395472569944427, -3.0614408433515603, -3.333861320399924, -3.125350841457457, -2.751761380469691, -2.04883892773449, -1.3661565238761808, -0.6196994361124343, 0.0]]};{"straight": [[2.671776222184115, 2.7086872234409536, 2.7371755174645283, 2.7641225386035977, 2.7933579811441556, 2.8344017299461406, 2.8800278580626353, 2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.19792157337948402, 0.16055267819350746, 0.1520560873795987, 0.1438774456337771, 0.21660541614047588, 0.2892484726873807, 0.40746360607551174, 0.5274575548156659, -0.008469247632652114]]};{"straight": 1190};[-2.8548802821814463, 3.4693040620572786];"straight";0;[[-2.8121977796335558, 3.557500982326906], [-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604]]
1682122299.9566505;22.790347668243875;[55, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[51, 3], [52, 2], [53, 1], [54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.18228865743734524, 0.3645315434534093, 0.5266880128027738, 0.6889789106919328, 0.8201990289412939, 0.9510124247048413, 1.1147216246306382]]};{"straight": [[[-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[3.468953514106713, 3.304165038359388, 3.1148614067888283, 2.920761416191964, 2.739590461470831, 2.600233703557002, 2.484420715298538, 2.3663255121204]]};{"straight": [[-3.0614408433515603, -3.3338613203999246, -3.6122960060963534, -3.1594235014773075, -2.83546682245054, -2.2507978600818443, -1.7495958124292195, 0.0]]};{"straight": [[2.7086872234409536, 2.7371755174645283, 2.7641225386035977, 2.7933579811441556, 2.8344017299461406, 2.8800278580626353, 2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.16055267819350746, 0.1520560873795987, 0.1438774456337771, 0.21660541614047588, 0.2892484726873807, 0.40746360607551174, 0.5274575548156659, -0.008469247632652114]]};{"straight": 1200};[-2.9328145843660693, 3.3026440142980378];"straight";0;[[-2.9018957216246197, 3.3721537846254797], [-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996]]
1682122300.0319066;23.039747123404922;[55, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[52, 2], [53, 1], [54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.18224288601606406, 0.34439935536542854, 0.5066902532545876, 0.6379103715039487, 0.768723767267496, 0.9324329671932929]]};{"straight": [[[-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[3.304165038359388, 3.1148614067888283, 2.920761416191964, 2.739590461470831, 2.600233703557002, 2.484420715298538, 2.3663255121204]]};{"straight": [[-3.3338613203999246, -3.6122960060963534, -3.1594235014773075, -2.83546682245054, -2.2507978600818443, -1.7495958124292195, 0.0]]};{"straight": [[2.7371755174645283, 2.7641225386035977, 2.7933579811441556, 2.8344017299461406, 2.8800278580626353, 2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.1520560873795987, 0.1438774456337771, 0.21660541614047588, 0.2892484726873807, 0.40746360607551174, 0.5274575548156659, -0.008469247632652114]]};{"straight": 1210};[-3.030535839654785, 3.0731861574066133];"straight";0;[[-2.9759694559111316, 3.2056260471531415], [-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996]]
1682122300.0857458;23.20523066379299;[56, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[52, 2], [53, 1], [54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.1621564693493645, 0.32444736723852363, 0.4556674854878847, 0.586480881251432, 0.7501900811772291]]};{"straight": [[[-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[3.1148614067888283, 2.920761416191964, 2.739590461470831, 2.600233703557002, 2.484420715298538, 2.3663255121204]]};{"straight": [[-3.6122960060963534, -3.1594235014773075, -2.83546682245054, -2.2507978600818443, -1.7495958124292195, 0.0]]};{"straight": [[2.7641225386035977, 2.7933579811441556, 2.8344017299461406, 2.8800278580626353, 2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.1438774456337771, 0.21660541614047588, 0.2892484726873807, 0.40746360607551174, 0.5274575548156659, -0.008469247632652114]]};{"straight": 1220};[-3.0903956209826204, 2.9189454276775213];"straight";0;[[-3.04540481302792, 3.0370971762596604], [-3.1031331617929707, 2.885494978845961], [-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797]]
1682122300.1624184;23.423816302757782;[56, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[53, 1], [54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.13122011824936106, 0.2620335140129084, 0.4257427139387054]]};{"straight": [[[-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[2.739590461470831, 2.600233703557002, 2.484420715298538, 2.3663255121204]]};{"straight": [[-2.83546682245054, -2.2507978600818443, -1.7495958124292195, 0.0]]};{"straight": [[2.8344017299461406, 2.8800278580626353, 2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.2892484726873807, 0.40746360607551174, 0.5274575548156659, -0.008469247632652114]]};{"straight": 1230};[-3.161288893519308, 2.712247446439082];"straight";0;[[-3.1555009499231494, 2.7319542818812996], [-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797]]
1682122300.2147486;23.56380124349741;[56, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.13081339576354736, 0.29452259568934436]]};{"straight": [[[-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[2.600233703557002, 2.484420715298538, 2.3663255121204]]};{"straight": [[-2.2507978600818443, -1.7495958124292195, 0.0]]};{"straight": [[2.8800278580626353, 2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.40746360607551174, 0.5274575548156659, -0.008469247632652114]]};{"straight": 1240};[-3.19922673568918, 2.5774840359045412];"straight";0;[[-3.192432088444127, 2.6062108537646753], [-3.22258040996243, 2.4787479686714797]]
1682122300.2905834;23.753578329647734;[57, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[54, 0], [55, 0], [56, 0], [57, 0]]]};{"straight": [[0.0, 0.16370919992579697]]};{"straight": [[[-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]]};{"straight": [[2.484420715298538, 2.3663255121204]]};{"straight": [[-1.7495958124292195, 0.0]]};{"straight": [[2.9412636660936906, 2.9836993406862504]]};{"straight": [[0.5274575548156659, -0.008469247632652114]]};{"straight": 1250};[-3.237664505900505, 2.3918131592032355];"straight";0;[[-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]
1682122300.346123;23.753578329647734;[57, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[54, 0], [55, 0], [56, 0], [57, 0], [58, 0], [59, 0], [60, 0]]]};{"straight": [[0.0, 0.16370919992579697, 0.4078364756160898, 0.5590812864955762, 0.7155389644839504, 0.9240935910671101, 1.1295631724737216]]};{"straight": [[[-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003], [-3.2646418908387, 2.07372755963251], [-3.216312625589266, 1.9301335431862572], [-3.13662492006239, 1.79575139957994], [-3.0186896599286444, 1.6245121402033091], [-2.8914084850258, 1.4624131010971004]]]};{"straight": [[1.697580370275921, 1.3581276801587954, 1.357845945240208, 1.357671371937869, 1.62199483812469, 2.1213496239950667, 2.4475399645017157]]};{"straight": [[-3.1680208516160824, -0.0015671837693543554, -0.0015671837693541583, 2.516960851170268, 4.481456496424255, 3.6266381631930793, 0.0]]};{"straight": [[2.9412636660936906, 2.9836993406862504, -2.9896672661032415, -2.679692681551632, -2.5627015468415193, -2.5104956628045385, -2.438488546766058]]};{"straight": [[0.5274575548156659, 0.005438168553432191, 2.711870862311546, 1.3462326602837709, 0.1962498356566014, 0.304333094390731, 0.38804981008652795]]};{"straight": 1260};[-3.237664505900505, 2.3918131592032355];"straight";0;[[-3.22258040996243, 2.4787479686714797], [-3.2505674993383997, 2.3174487902216003]]
1682122300.4218264;23.860927513331713;[58, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[55, 0], [56, 0], [57, 0], [58, 0], [59, 0], [60, 0], [61, 0]]]};{"straight": [[0.0, 0.24412727569029286, 0.3953720865697792, 0.5518297645581534, 0.7603843911413131, 0.9658539725479247, 1.1994642405235676, 1.4342246231964142]]};{"straight": [[[-3.2505674993383997, 2.3174487902216003], [-3.2646418908387, 2.07372755963251], [-3.216206391236026, 1.9292797128892254], [-3.13662492006239, 1.79575139957994], [-3.0185226226427626, 1.6246460796033415], [-2.8914084850257997, 1.4624131010971002], [-2.732629743147122, 1.2906023299818856], [-2.5600362287343197, 1.1319507767679198]]]};{"straight": [[1.3581276801587954, 1.357845945240208, 1.3780024774904858, 1.625957414364822, 2.1276816923442854, 2.4565704760032943, 2.6942568965849114, 2.6127648]]};{"straight": [[-0.0015671837693543554, 0.18230449244497737, 2.3803455826992646, 4.515104511139087, 3.6689351029784456, 2.6203508343904534, -0.9211101118347709, 0.0]]};{"straight": [[2.9836993406862504, -2.9896672661032415, -2.678835761139473, -2.5602675721867647, -2.5107958319785015, -2.439699030213508, -2.353310396795906, -2.276318252258972]]};{"straight": [[0.005438168553432191, 2.61214361408554, 1.378720841416606, 0.1825628715185974, 0.29317612268090865, 0.3934751499963734, 0.3468140188195077, 0.31177511288845056]]};{"straight": 1270};[-3.252404126938783, 2.2856445634534523];"straight";0;[[-3.2505674993383997, 2.3174487902216003], [-3.2646418908387, 2.07372755963251]]
1682122300.4722507;23.930188151740417;[59, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[55, 0], [56, 0], [57, 0], [58, 0], [59, 0], [60, 0], [61, 0], [62, 1]]]};{"straight": [[0.0, 0.24412727569029286, 0.3953720865697792, 0.5518297645581534, 0.7603843911413131, 0.9658539725479247, 1.1994642405235676, 1.4342246231964142, 1.6772972080735586]]};{"straight": [[[-3.2505674993383997, 2.3174487902216003], [-3.2646418908387, 2.07372755963251], [-3.216206391236026, 1.9292797128892254], [-3.13662492006239, 1.79575139957994], [-3.018973613051398, 1.6253526095693116], [-2.8914084850257997, 1.4624131010971002], [-2.732600384010148, 1.2904376420217647], [-2.56003622873432, 1.13195077676792], [-2.368984458407154, 0.981892880425183]]]};{"straight": [[1.3581276801587954, 1.357845945240208, 1.3780024774904858, 1.625957414364822, 2.1261831917453486, 2.456889445135507, 2.6949582347799015, 2.9000965729337227, 2.9264807755603615]]};{"straight": [[-0.0015671837693543554, 0.18230449244497737, 2.3803455826992646, 4.499822138407686, 3.6882607400616676, 2.625086115045299, 2.4445356411209223, 0.3162215875972818, -2.0733502147016742]]};{"straight": [[2.9836993406862504, -2.9896672661032415, -2.678835761139473, -2.5602675721867647, -2.5108616161894926, -2.440305675961303, -2.353279458903195, -2.275625725372808, -2.1964414865515307]]};{"straight": [[0.005438168553432191, 2.61214361408554, 1.378720841416606, 0.18834346533865634, 0.2893157547710739, 0.3925883023389174, 0.35100663911517477, 0.3123503100038257, 0.3398053491856244]]};{"straight": 1280};[-3.256397131562164, 2.2164991229178774];"straight";0;[[-3.2505674993383997, 2.3174487902216003], [-3.2646418908387, 2.07372755963251], [-3.216206391236026, 1.9292797128892254], [-3.13662492006239, 1.79575139957994]]
1682122300.5877206;24.092417384264056;[59, 0];[];["no update since", "1682122292.2244961"];{"straight": [[[56, 0], [57, 0], [58, 0], [59, 0], [60, 0], [61, 0], [62, 1]]]};{"straight": [[0.0, 0.15124481087948635, 0.30770248886786056, 0.5162571154510203, 0.7217266968576319, 0.9553369648332749, 1.1900973475061214, 1.4331699323832658, 1.6758217714458994]]};{"straight": [[[-3.2646418908387, 2.07372755963251], [-3.216206391236026, 1.9292797128892254], [-3.13662492006239, 1.79575139957994], [-3.018973613051398, 1.6253526095693116], [-2.8914084850257997, 1.4624131010971002], [-2.732600384010148, 1.2904376420217647], [-2.56003622873432, 1.13195077676792], [-2.368984458407154, 0.981892880425183], [-2.1663328820795, 0.848190151299]]]};{"straight": [[1.357845945240208, 1.3780024774904858, 1.625957414364822, 2.1261831917453486, 2.456889445135507, 2.6949582347799015, 2.9000965729337227, 2.9264807755603615, 2.7491972]]};{"straight": [[0.18230449244497735, 2.380345582699264, 4.499822138407686, 3.6882607400616676, 2.6250861150452978, 2.444535641120923, 0.3162215875972818, -2.0733502147016742, 0.0]]};{"straight": [[-2.9896672661032415, -2.678835761139473, -2.5602675721867647, -2.5108616161894926, -2.440305675961303, -2.353279458903195, -2.275625725372808, -2.1964414865515307, -2.1103893790178248]]};{"straight": [[2.61214361408554, 1.378720841416606, 0.18834346533865634, 0.2893157547710739, 0.3925883023389174, 0.35100663911517477, 0.3123503100038257, 0.3398053491856244, 0.36897799331512887]]};{"straight": 1290};[-3.259992286367407, 2.0598611732094185];"straight";0;[[-3.2646418908387, 2.07372755963251], [-3.216206391236026, 1.9292797128892254], [-3.13662492006239, 1.79575139957994]]
